station,province,lat,lon,coord_source,year,n_elevators,total_capacity_bushels
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1941,10,404000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1943,5,202000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1911,1,30000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1912,1,0
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1913,3,90000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1914,2,60000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1915,2,60000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1916,2,60000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1917,1,0
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1918,2,60000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1919,2,60000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1920,1,0
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1921,1,0
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1923,2,60000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1924,2,60000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1925,3,90000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1926,3,92000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1927,3,92000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1928,3,90000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1929,2,60000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1930,3,90000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1939,3,85000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1940,3,80000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1941,6,160000
Quinton,SASKATCHEWAN,51.38711,-104.4103,cgn_direct,1943,3,80000
Rabbit Lake,SASKATCHEWAN,53.14111,-107.76785,cgn_direct,1926,1,30000
Rabbit Lake,SASKATCHEWAN,53.14111,-107.76785,cgn_direct,1927,3,90000
Rabbit Lake,SASKATCHEWAN,53.14111,-107.76785,cgn_direct,1928,3,90000
Rabbit Lake,SASKATCHEWAN,53.14111,-107.76785,cgn_direct,1929,2,64000
Rabbit Lake,SASKATCHEWAN,53.14111,-107.76785,cgn_direct,1939,3,86000
Rabbit Lake,SASKATCHEWAN,53.14111,-107.76785,cgn_direct,1940,3,86000
Rabbit Lake,SASKATCHEWAN,53.14111,-107.76785,cgn_direct,1941,6,172000
Rabbit Lake,SASKATCHEWAN,53.14111,-107.76785,cgn_direct,1943,3,86000
Rabbitt Lake,SASKATCHEWAN,53.14111,-107.76785,agent_high,1930,3,94000
Rackam,MANITOBA,50.53722,-100.06806,agent_high,1928,1,30000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1923,1,35000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1924,1,35000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1925,1,35000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1926,1,35000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1927,1,35000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1929,1,30000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1930,1,30000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1939,1,30000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1940,2,60000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1941,2,60000
Rackham,MANITOBA,50.53722,-100.06806,cgn_direct,1943,1,30000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1911,4,100000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1912,4,100000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1913,1,0
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1914,5,125000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1916,5,125000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1917,3,50000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1918,5,157000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1919,5,167000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1920,5,142000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1921,5,142000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1923,5,139000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1924,5,139000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1925,5,139000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1926,5,169000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1927,5,164000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1928,5,164000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1929,5,165000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1930,5,165000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1939,5,184000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1940,5,205000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1941,10,452000
Radisson,SASKATCHEWAN,52.46294,-107.39546,cgn_direct,1943,4,188000
Radium,SASKATCHEWAN,,,,1912,1,30000
Radium,SASKATCHEWAN,,,,1913,1,30000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1912,1,30000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1913,1,0
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1915,2,65000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1916,2,55000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1917,1,0
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1918,2,55000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1919,2,55000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1920,2,55000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1921,2,55000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1923,2,55000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1924,2,55000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1925,2,55000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1926,2,60000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1927,3,90000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1928,3,94000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1929,4,120000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1930,4,125000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1939,4,116000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1940,4,124000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1941,8,256000
Radville,SASKATCHEWAN,49.46099,-104.29736,cgn_direct,1943,4,128000
Radway,ALBERTA,54.06,-112.945,cgn_direct,1939,5,193000
Radway,ALBERTA,54.06,-112.945,cgn_direct,1940,5,156000
Radway,ALBERTA,54.06,-112.945,cgn_direct,1941,10,346000
Radway,ALBERTA,54.06,-112.945,cgn_direct,1943,5,191000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1919,1,40000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1920,2,80000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1921,1,65000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1923,1,65000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1924,1,65000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1925,1,65000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1926,1,65000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1927,2,95000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1928,3,145000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1929,4,174000
Radway Centre,ALBERTA,54.04264,-113.00333,lynch_map_interp,1930,4,152000
Rainier,ALBERTA,50.36833,-112.0925,cgn_direct,1927,1,35000
Rainier,ALBERTA,50.36833,-112.0925,cgn_direct,1928,1,35000
Rainier,ALBERTA,50.36833,-112.0925,cgn_direct,1929,1,35000
Rainier,ALBERTA,50.36833,-112.0925,cgn_direct,1930,1,35000
Rainier,ALBERTA,50.36833,-112.0925,cgn_direct,1939,1,34000
Rainier,ALBERTA,50.36833,-112.0925,cgn_direct,1940,1,34000
Rainier,ALBERTA,50.36833,-112.0925,cgn_direct,1941,2,68000
Rainier,ALBERTA,50.36833,-112.0925,cgn_direct,1943,1,34000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1912,1,30000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1913,1,30000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1914,2,60000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1915,2,60000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1916,2,60000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1917,1,0
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1918,2,60000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1919,2,60000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1920,2,60000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1921,1,0
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1923,2,60000
Rainton,SASKATCHEWAN,49.81667,-103.75056,gent_name_sask,1924,2,60000
Rainy River,ONTARIO,48.72194,-94.56361,cgn_direct,1939,1,0
Rainy River,ONTARIO,48.72194,-94.56361,cgn_direct,1940,1,0
Rainy River,ONTARIO,48.72194,-94.56361,cgn_direct,1941,2,0
Rainy River,ONTARIO,48.72194,-94.56361,cgn_direct,1943,1,0
Raith,ALBERTA,53.52389,-112.59778,lynch_map_interp,1917,1,30000
Raith,ALBERTA,53.52389,-112.59778,lynch_map_interp,1918,1,60000
Raith,ALBERTA,53.52389,-112.59778,lynch_map_interp,1919,1,60000
Raith,ALBERTA,53.52389,-112.59778,lynch_map_interp,1920,2,90000
Raith (Royal Park),ALBERTA,,,,1921,2,95000
Raith (Royal Park),ALBERTA,,,,1923,2,95000
Raith (Royal Park),ALBERTA,,,,1924,2,95000
Rak,SASKATCHEWAN,52.37986,-106.17179,cgn_direct,1939,1,35000
Rak,SASKATCHEWAN,52.37986,-106.17179,cgn_direct,1940,1,30000
Rak,SASKATCHEWAN,52.37986,-106.17179,cgn_direct,1941,2,60000
Rak,SASKATCHEWAN,52.37986,-106.17179,cgn_direct,1943,1,30000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1911,3,80000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1912,3,75000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1913,3,75000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1914,2,65000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1915,2,60000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1916,2,65000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1917,3,95000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1918,2,65000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1919,3,95000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1920,3,90000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1921,3,90000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1923,1,0
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1924,3,90000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1925,3,90000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1926,1,0
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1927,3,90000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1928,3,90000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1929,4,130000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1930,4,128000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1940,1,45000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1941,1,45000
Raley,ALBERTA,49.29028,-113.18306,cgn_direct,1943,1,45000
Raley..... (See page 140),ALBERTA,49.29028,-113.18306,cgn_direct,1939,1,30000
Raley..... (See page 141),ALBERTA,49.29028,-113.18306,cgn_direct,1943,1,30000
Raley..... (See page 144),ALBERTA,49.29028,-113.18306,cgn_direct,1941,2,60000
Raley..... (See page 146),ALBERTA,49.29028,-113.18306,cgn_direct,1940,1,30000
Raley..... (See page 168),ALBERTA,49.29028,-113.18306,cgn_direct,1939,2,55000
Raley..... (See page 173),ALBERTA,49.29028,-113.18306,cgn_direct,1941,1,0
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1911,2,40000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1912,2,40000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1913,2,40000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1914,2,40000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1915,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1916,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1917,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1918,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1919,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1920,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1921,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1923,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1924,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1925,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1926,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1927,2,45000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1928,3,80000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1929,2,51000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1930,2,51000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1939,2,60000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1940,2,60000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1941,4,120000
Ralph,SASKATCHEWAN,49.57473,-103.68962,cgn_direct,1943,2,60000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1916,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1917,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1918,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1919,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1920,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1921,2,34000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1923,2,40000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1924,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1925,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1926,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1927,1,30000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1928,2,65000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1929,2,65000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1930,2,65000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1939,2,65000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1940,2,65000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1941,4,130000
Rama,SASKATCHEWAN,51.76147,-102.99896,cgn_direct,1943,2,65000
Ranfurlly,ALBERTA,53.40722,-111.67972,agent_high,1916,1,35000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1915,1,35000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1917,2,100000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1918,2,65000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1920,2,95000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1923,2,105000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1924,2,105000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1925,2,125000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1926,2,125000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1927,2,125000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1928,4,195000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1929,4,195000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1930,4,183000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1939,4,173000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1940,4,205000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1941,8,346000
Ranfurly,ALBERTA,53.40722,-111.67972,cgn_direct,1943,4,173000
Ranfury,ALBERTA,53.40722,-111.67972,agent_high,1914,1,35000
Ranfury,ALBERTA,53.40722,-111.67972,agent_high,1919,2,95000
Ranfury,ALBERTA,53.40722,-111.67972,agent_high,1921,2,95000
Ranger,SASKATCHEWAN,53.59885,-107.71726,cgn_direct,1939,1,35000
Ranger,SASKATCHEWAN,53.59885,-107.71726,cgn_direct,1940,1,35000
Ranger,SASKATCHEWAN,53.59885,-107.71726,cgn_direct,1941,2,70000
Ranger,SASKATCHEWAN,53.59885,-107.71726,cgn_direct,1943,1,35000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1912,4,110000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1913,3,88000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1914,4,111000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1915,3,88000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1916,2,70000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1917,2,75000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1920,1,25000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1921,1,25000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1923,1,25000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1924,1,25000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1925,1,25000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1926,2,65000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1927,2,70000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1930,2,65000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1939,2,65000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1940,2,62000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1941,4,131000
Rapid City,MANITOBA,50.12083,-100.03583,cgn_direct,1943,2,65500
Rapid City..... (also C.N.R.),MANITOBA,50.12083,-100.03583,cgn_direct,1928,2,70000
Rapid City..... (also C.N.R.),MANITOBA,50.12083,-100.03583,cgn_direct,1929,2,70000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1926,1,30000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1927,2,60000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1928,2,65000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1929,2,65000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1930,2,65000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1939,2,59000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1940,2,59000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1941,4,118000
Ratcliffe,SASKATCHEWAN,49.09781,-103.98781,cgn_direct,1943,2,59000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1912,4,113000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1913,3,78000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1914,4,113000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1915,4,115000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1916,4,110000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1917,4,107000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1920,3,77300
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1921,3,77300
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1923,3,77300
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1924,3,77300
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1925,3,77300
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1926,3,77300
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1927,3,87000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1928,4,127000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1929,4,127000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1930,4,127000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1939,4,140000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1940,4,140000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1941,8,280000
Rathwell,MANITOBA,49.64694,-98.54639,cgn_direct,1943,4,140000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1916,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1917,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1918,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1919,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1920,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1921,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1923,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1925,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1926,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1927,2,60000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1928,3,92000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1929,3,88000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1930,3,88000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1939,3,80000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1940,3,80000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1941,6,160000
Ravenscrag,SASKATCHEWAN,49.49311,-109.09561,cgn_direct,1943,3,80000
Ravensorag,SASKATCHEWAN,49.49311,-109.09561,agent_high,1915,1,30000
Ravensorag,SASKATCHEWAN,49.49311,-109.09561,agent_high,1924,2,60000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1911,2,71000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1912,2,66000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1913,1,0
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1914,1,35000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1915,2,60000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1916,2,65000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1917,4,136000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1918,4,152000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1919,4,132000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1920,4,132000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1921,4,132000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1923,1,0
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1924,4,132000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1925,3,105000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1926,1,0
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1927,3,115000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1928,4,155000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1929,5,210000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1930,5,215000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1939,5,254000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1940,5,321000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1941,10,588000
Raymond,ALBERTA,49.465,-112.66111,cgn_direct,1943,5,294000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1911,2,60000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1912,1,0
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1913,2,60000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1914,3,90000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1915,3,90000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1916,3,90000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1917,1,0
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1918,4,120000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1919,4,120000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1920,4,120000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1921,1,0
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1923,5,150000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1924,5,150000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1925,5,150000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1926,5,150000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1927,5,150000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1928,5,148000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1929,4,116000
Raymore,SASKATCHEWAN,51.40881,-104.52657,cgn_direct,1930,3,88000
